apply_id,user_hash,apply_ts,ip,ip_country,device_fp,device_drift,mouse_jitter_ms,key_burst_ratio,rdp_latency_ms,immig_overseas,label,risk_score,reasons,pred
A000173,U8194,2026-04-02T09:00:00+09:00,211.19.70.170,KR,FP_62095,0.022,19.3,1.09,3.3,False,0,0,,0
A000229,U3978,2026-04-19T17:00:00+09:00,211.86.194.86,KR,FP_18199,0.045,27.9,1.07,7.4,False,0,0,,0
A000837,U8979,2026-04-13T10:00:00+09:00,211.67.165.27,KR,FP_93008,0.026,33.7,0.81,2.5,False,0,0,,0
A000498,U6482,2026-04-24T09:00:00+09:00,211.198.25.97,KR,FP_38166,-0.046,27.7,1.02,0.9,False,0,0,,0
A000280,U5363,2026-04-03T17:00:00+09:00,211.233.4.188,KR,FP_26303,0.027,36.9,0.99,1.3,False,0,0,,0
A000294,U6869,2026-04-07T17:00:00+09:00,211.127.9.195,KR,FP_93503,0.01,29.7,0.8,6.1,False,0,0,,0
A000880,U3310,2026-04-18T11:00:00+09:00,211.22.65.98,KR,FP_54816,0.014,17.6,1.28,0,False,0,0,,0
A000169,U6443,2026-04-17T16:00:00+09:00,211.123.110.180,KR,FP_06378,0.106,23.6,1.22,0.1,False,0,0,,0
A000291,U3240,2026-04-29T16:00:00+09:00,211.65.47.169,KR,FP_16060,0.104,22.9,1.13,10.7,False,0,0,,0
A000355,U2141,2026-04-16T16:00:00+09:00,211.57.210.225,KR,FP_06026,0.117,25.7,1.4,5.8,False,0,0,,0
A000101,U2532,2026-04-29T15:00:00+09:00,211.50.250.208,KR,FP_36667,0.097,22.0,0.8,9.3,False,0,0,,0
A000930,U3339,2026-04-03T10:00:00+09:00,211.13.223.5,KR,FP_82431,0.366,133.6,2.55,149.5,True,1,70,mouse_jitter=134ms|key_burst=2.55|rdp_latency=149ms|immig_overseas,1
A000630,U2012,2026-04-08T15:00:00+09:00,211.255.142.139,KR,FP_99131,0.068,6.1,0.82,8.3,False,0,0,,0
A000588,U1487,2026-04-01T16:00:00+09:00,211.156.82.235,KR,FP_74761,0.05,17.8,0.8,7.4,False,0,0,,0
A000284,U9516,2026-04-04T17:00:00+09:00,211.68.201.38,KR,FP_77581,0.001,15.6,1.14,4.2,False,0,0,,0
A000531,U9416,2026-04-05T17:00:00+09:00,211.52.207.54,KR,FP_42713,0.032,18.7,0.93,10.3,False,0,0,,0
A000440,U8585,2026-04-25T10:00:00+09:00,211.53.134.79,KR,FP_11051,-0.009,5,0.95,8.5,False,0,0,,0
A000215,U0150,2026-04-07T17:00:00+09:00,211.233.191.30,KR,FP_80981,-0.026,5,1.25,1.2,False,0,0,,0
A000748,U7078,2026-04-26T09:00:00+09:00,211.171.128.126,KR,FP_14135,-0.075,24.2,1.18,0,False,0,0,,0
A000752,U0174,2026-04-15T15:00:00+09:00,211.237.219.51,KR,FP_44515,0.006,7.8,1.24,6.0,False,0,0,,0
A000042,U7462,2026-04-14T18:00:00+09:00,211.99.196.253,KR,FP_52384,0.053,34.6,1.33,5.3,False,0,0,,0
A000146,U5851,2026-04-26T10:00:00+09:00,211.176.123.53,KR,FP_76272,0.046,11.0,1.24,6.7,False,0,0,,0
A000182,U7248,2026-04-21T13:00:00+09:00,211.245.109.103,KR,FP_70593,0.041,32.7,0.99,7.4,False,0,0,,0
A000859,U0176,2026-04-14T17:00:00+09:00,211.69.245.254,KR,FP_67504,0.02,6.2,0.9,4.5,False,0,0,,0
A000326,U8276,2026-04-13T10:00:00+09:00,211.15.123.190,KR,FP_64067,0.024,16.5,1.18,0.2,False,0,0,,0
A000393,U9939,2026-04-03T13:00:00+09:00,211.71.100.134,KR,FP_96148,0.065,17.4,1.03,5.4,False,0,0,,0
A000330,U6944,2026-04-29T15:00:00+09:00,211.178.235.129,KR,FP_28602,-0.024,23.1,1.09,0.5,False,0,0,,0
A000292,U6472,2026-04-16T09:00:00+09:00,211.195.218.88,KR,FP_46393,0.057,26.3,0.92,15.2,False,0,0,,0
A000436,U1285,2026-04-13T18:00:00+09:00,211.146.237.74,KR,FP_21965,-0.023,5,0.8,8.2,False,0,0,,0
A000835,U0862,2026-04-30T11:00:00+09:00,211.249.200.153,KR,FP_86410,0.075,16.9,1.2,5.7,False,0,0,,0
A000593,U3694,2026-04-11T14:00:00+09:00,211.136.216.141,KR,FP_07139,0.092,23.6,0.8,5.5,False,0,0,,0
A000991,U4710,2026-04-28T17:00:00+09:00,123.45.143.140,OVERSEAS,FP_21306,0.104,17.2,1.15,4.8,True,1,90,ip_overseas|immig_overseas,1
A000530,U7427,2026-04-16T09:00:00+09:00,211.33.243.57,KR,FP_46065,-0.046,22.6,0.96,9.5,False,0,0,,0
A000577,U1568,2026-04-20T14:00:00+09:00,211.112.237.106,KR,FP_36232,0.073,21.6,1.23,12.8,False,0,0,,0
A000049,U3596,2026-04-09T15:00:00+09:00,211.248.14.199,KR,FP_44058,0.006,5,0.94,0,False,0,0,,0
A000941,U9444,2026-04-01T13:00:00+09:00,211.9.2.236,KR,FP_37273,0.74,115.0,2.31,70.5,True,1,80,mouse_jitter=115ms|key_burst=2.31|rdp_latency=71ms|device_drift=0.74|immig_overseas,1
A000505,U8085,2026-04-08T12:00:00+09:00,211.243.232.209,KR,FP_57918,0.109,26.5,1.01,11.3,False,0,0,,0
A000304,U1706,2026-04-30T16:00:00+09:00,211.72.169.39,KR,FP_31195,0.025,27.2,0.8,0,False,0,0,,0
A000237,U1792,2026-04-25T12:00:00+09:00,211.181.85.22,KR,FP_73823,0.125,18.5,0.8,9.9,False,0,0,,0
A000099,U1036,2026-04-21T16:00:00+09:00,211.154.209.59,KR,FP_18321,0.063,20.8,1.1,4.9,False,0,0,,0
A000919,U3497,2026-04-02T12:00:00+09:00,211.11.216.138,KR,FP_33040,0.597,94.4,1.5,65.4,True,1,60,mouse_jitter=94ms|rdp_latency=65ms|immig_overseas,1
A000286,U9580,2026-04-04T11:00:00+09:00,211.54.84.230,KR,FP_61087,0.04,24.7,0.8,11.7,False,0,0,,0
A000602,U6629,2026-04-30T16:00:00+09:00,211.74.234.163,KR,FP_20455,0.132,20.4,1.18,4.3,False,0,0,,0
A000872,U2499,2026-04-24T17:00:00+09:00,211.95.127.143,KR,FP_15076,0.156,5,1.01,14.3,False,0,0,,0
A000520,U3312,2026-04-30T10:00:00+09:00,211.227.12.247,KR,FP_65544,0.076,27.5,0.8,6.1,False,0,0,,0
A000180,U4736,2026-04-23T12:00:00+09:00,211.250.162.245,KR,FP_45719,-0.058,11.3,0.97,0.9,False,0,0,,0
A000449,U4623,2026-04-09T11:00:00+09:00,211.224.4.119,KR,FP_11823,0.084,29.5,0.91,8.6,False,0,0,,0
A000328,U3627,2026-04-21T12:00:00+09:00,211.105.137.209,KR,FP_67277,0.136,22.2,1.0,4.3,False,0,0,,0
A000388,U8398,2026-04-05T11:00:00+09:00,211.94.113.129,KR,FP_25471,0.106,29.8,0.94,4.3,False,0,0,,0
A000915,U9319,2026-04-16T09:00:00+09:00,211.186.146.205,KR,FP_53613,0.601,155.6,2.4,134.1,True,1,80,mouse_jitter=156ms|key_burst=2.40|rdp_latency=134ms|device_drift=0.60|immig_overseas,1
A000664,U3678,2026-04-01T09:00:00+09:00,211.117.45.236,KR,FP_25988,0.043,39.5,1.26,7.1,False,0,0,,0
A000939,U0158,2026-04-11T09:00:00+09:00,211.168.109.238,KR,FP_74380,0.907,109.4,2.29,124.1,True,1,80,mouse_jitter=109ms|key_burst=2.29|rdp_latency=124ms|device_drift=0.91|immig_overseas,1
A000378,U8692,2026-04-16T17:00:00+09:00,211.4.58.177,KR,FP_58415,0.054,34.3,1.13,3.2,False,0,0,,0
A000845,U9816,2026-04-23T11:00:00+09:00,211.2.228.160,KR,FP_16128,0.113,23.2,0.95,3.2,False,0,0,,0
A000607,U4664,2026-04-12T14:00:00+09:00,211.157.228.44,KR,FP_28272,0.042,9.3,1.36,4.6,False,0,0,,0
A000007,U0917,2026-04-08T09:00:00+09:00,211.161.205.137,KR,FP_08676,0.079,43.2,1.12,2.0,False,0,0,,0
A000155,U4567,2026-04-08T10:00:00+09:00,211.13.95.255,KR,FP_67862,0.001,28.4,0.99,8.9,False,0,0,,0
A000085,U1634,2026-04-17T16:00:00+09:00,211.7.73.209,KR,FP_85824,0.069,19.3,1.03,1.2,False,0,0,,0
A000521,U5085,2026-04-25T14:00:00+09:00,211.73.50.67,KR,FP_26895,0.041,9.1,0.94,0,False,0,0,,0
A000839,U2419,2026-04-13T15:00:00+09:00,211.86.28.49,KR,FP_46608,0.081,19.0,1.53,9.5,False,0,0,,0
A000603,U4843,2026-04-16T13:00:00+09:00,211.75.226.173,KR,FP_90328,0.093,27.4,1.29,6.9,False,0,0,,0
A000784,U5682,2026-04-23T13:00:00+09:00,211.200.89.212,KR,FP_32655,0.08,32.5,0.82,7.0,False,0,0,,0
A000741,U5863,2026-04-07T10:00:00+09:00,211.155.113.119,KR,FP_64725,0.063,19.4,0.8,5.4,False,0,0,,0
A000187,U7445,2026-04-21T17:00:00+09:00,211.252.68.239,KR,FP_35762,0.059,24.6,1.12,9.7,False,0,0,,0
A000751,U9163,2026-04-02T13:00:00+09:00,211.195.205.49,KR,FP_80912,0.05,12.7,0.8,0.7,False,0,0,,0
A000137,U5071,2026-04-26T16:00:00+09:00,211.99.188.225,KR,FP_60514,0.061,5,0.8,4.9,False,0,0,,0
A000716,U1512,2026-04-02T15:00:00+09:00,211.66.243.109,KR,FP_58480,0.116,27.1,0.8,8.7,False,0,0,,0
A000488,U4591,2026-04-08T11:00:00+09:00,211.174.201.70,KR,FP_11508,0.042,8.0,0.82,0,False,0,0,,0
A000775,U3434,2026-04-15T16:00:00+09:00,211.15.191.71,KR,FP_75696,0.08,13.9,0.98,0,False,0,0,,0
A000296,U7729,2026-04-17T14:00:00+09:00,211.119.81.51,KR,FP_32488,0.028,13.4,1.18,0,False,0,0,,0
A000446,U4095,2026-04-06T15:00:00+09:00,211.193.112.134,KR,FP_10383,0.017,23.5,1.04,0,False,0,0,,0
A000854,U5023,2026-04-19T16:00:00+09:00,211.48.178.144,KR,FP_72292,0.047,24.5,1.17,6.3,False,0,0,,0
A000758,U1718,2026-04-15T09:00:00+09:00,211.253.112.1,KR,FP_83725,0.056,27.1,0.89,2.4,False,0,0,,0
A000460,U3040,2026-04-29T09:00:00+09:00,211.186.122.164,KR,FP_94504,0.17,30.1,1.05,2.1,False,0,0,,0
A000645,U8972,2026-04-06T09:00:00+09:00,211.95.255.109,KR,FP_86614,0.13,16.1,0.8,7.4,False,0,0,,0
A000927,U3669,2026-04-17T13:00:00+09:00,211.137.135.157,KR,FP_54358,0.537,105.3,1.34,40.9,True,1,45,mouse_jitter=105ms|immig_overseas,0
A000952,U7812,2026-04-24T13:00:00+09:00,211.122.87.161,KR,FP_89319,0.668,70.4,1.93,99.2,True,1,80,mouse_jitter=70ms|key_burst=1.93|rdp_latency=99ms|device_drift=0.67|immig_overseas,1
A000363,U6705,2026-04-04T13:00:00+09:00,211.100.96.61,KR,FP_51498,0.07,38.2,1.07,9.2,False,0,0,,0
A000756,U9609,2026-04-22T11:00:00+09:00,211.29.121.27,KR,FP_55321,-0.026,42.8,0.91,2.4,False,0,0,,0
A000075,U7142,2026-04-21T16:00:00+09:00,211.46.240.178,KR,FP_53524,0.013,32.9,1.11,1.5,False,0,0,,0
A000046,U8850,2026-04-03T11:00:00+09:00,211.77.118.196,KR,FP_90958,0.07,25.7,0.85,7.3,False,0,0,,0
A000739,U6436,2026-04-18T10:00:00+09:00,211.39.15.227,KR,FP_88113,0.146,38.7,0.81,9.8,False,0,0,,0
A000110,U9034,2026-04-24T12:00:00+09:00,211.220.231.116,KR,FP_54240,0.021,29.3,0.92,6.1,False,0,0,,0
A000631,U9883,2026-04-13T16:00:00+09:00,211.142.75.232,KR,FP_14161,0.092,28.1,1.06,16.9,False,0,0,,0
A000623,U9499,2026-04-12T14:00:00+09:00,211.82.123.34,KR,FP_12990,0.086,5,0.8,3.6,False,0,0,,0
A000605,U3640,2026-04-26T13:00:00+09:00,211.100.11.42,KR,FP_70571,0.094,7.8,1.53,1.4,False,0,0,,0
A000879,U9861,2026-04-04T09:00:00+09:00,211.97.98.228,KR,FP_12929,0.106,25.7,0.82,11.7,False,0,0,,0
A000844,U0324,2026-04-13T17:00:00+09:00,211.250.32.63,KR,FP_98764,0.052,5,1.1,3.1,False,0,0,,0
A000344,U0360,2026-04-19T17:00:00+09:00,211.86.63.187,KR,FP_93207,0.042,17.8,1.11,2.3,False,0,0,,0
A000121,U3771,2026-04-17T17:00:00+09:00,211.181.36.203,KR,FP_97261,0.059,20.5,1.35,0.3,False,0,0,,0
A000983,U1934,2026-04-29T18:00:00+09:00,203.0.211.23,OVERSEAS,FP_44975,0.034,21.3,1.03,11.6,True,1,90,ip_overseas|immig_overseas,1
A000729,U2773,2026-04-02T18:00:00+09:00,211.166.92.13,KR,FP_93494,0.096,23.6,0.91,9.7,False,0,0,,0
A000247,U6365,2026-04-14T18:00:00+09:00,211.70.196.216,KR,FP_24348,-0.012,21.0,1.4,0,False,0,0,,0
A000570,U0751,2026-04-08T11:00:00+09:00,211.7.88.25,KR,FP_40284,0.06,15.9,0.8,0,False,0,0,,0
A000713,U4256,2026-04-21T17:00:00+09:00,211.181.63.24,KR,FP_99164,0.035,15.8,0.9,12.8,False,0,0,,0
A000411,U2536,2026-04-14T18:00:00+09:00,211.129.133.216,KR,FP_74013,0.023,26.0,0.86,0,False,0,0,,0
A000130,U7200,2026-04-17T17:00:00+09:00,211.81.186.190,KR,FP_37080,-0.016,31.2,0.97,3.5,False,0,0,,0
A000362,U3634,2026-04-01T14:00:00+09:00,211.181.149.191,KR,FP_92026,0.134,33.2,0.8,5.4,False,0,0,,0
A000432,U2390,2026-04-26T11:00:00+09:00,211.242.4.90,KR,FP_55250,-0.115,20.1,1.14,0.1,False,0,0,,0
A000397,U7922,2026-04-12T09:00:00+09:00,211.112.249.118,KR,FP_08240,0.047,27.3,0.88,0,False,0,0,,0
A000542,U6975,2026-04-20T11:00:00+09:00,211.232.217.230,KR,FP_50426,0.03,25.1,0.8,1.0,False,0,0,,0
A000887,U6048,2026-04-11T10:00:00+09:00,211.135.68.209,KR,FP_80149,0.01,47.9,0.98,4.5,False,0,0,,0
A000527,U7305,2026-04-20T14:00:00+09:00,211.159.170.101,KR,FP_93442,0.055,5,1.4,10.4,False,0,0,,0
A000135,U8627,2026-04-02T14:00:00+09:00,211.67.192.78,KR,FP_21267,0.082,33.9,0.8,0,False,0,0,,0
A000074,U9425,2026-04-19T09:00:00+09:00,211.137.20.89,KR,FP_61670,-0.004,18.7,0.88,21.8,False,0,0,,0
A000913,U9944,2026-04-03T11:00:00+09:00,211.254.49.7,KR,FP_18694,0.885,107.4,2.53,164.6,True,1,80,mouse_jitter=107ms|key_burst=2.53|rdp_latency=165ms|device_drift=0.88|immig_overseas,1
A000706,U5909,2026-04-21T12:00:00+09:00,211.77.215.116,KR,FP_18088,0.067,10.2,0.81,8.0,False,0,0,,0
A000024,U3854,2026-04-13T10:00:00+09:00,211.126.20.41,KR,FP_54949,0.015,9.2,0.94,8.6,False,0,0,,0
A000441,U4656,2026-04-15T11:00:00+09:00,211.67.87.14,KR,FP_04608,-0.001,5,0.9,10.1,False,0,0,,0
A000853,U3699,2026-04-09T09:00:00+09:00,211.50.193.113,KR,FP_49629,0.133,14.8,1.17,9.3,False,0,0,,0
A000034,U3729,2026-04-08T09:00:00+09:00,211.98.204.168,KR,FP_36518,0.136,5,0.95,12.0,False,0,0,,0
A000890,U2551,2026-04-15T12:00:00+09:00,211.222.188.75,KR,FP_62785,0.076,23.5,1.16,14.1,False,0,0,,0
A000129,U8215,2026-04-05T09:00:00+09:00,211.230.52.175,KR,FP_93627,0.112,27.3,1.3,6.9,False,0,0,,0
A000103,U3476,2026-04-21T18:00:00+09:00,211.10.25.170,KR,FP_31926,0.138,18.8,1.1,14.0,False,0,0,,0
A000760,U4761,2026-04-15T12:00:00+09:00,211.184.22.15,KR,FP_26100,0.06,25.9,1.24,0,False,0,0,,0
A000481,U2420,2026-04-28T13:00:00+09:00,211.7.175.56,KR,FP_39993,0.04,20.7,1.06,11.0,False,0,0,,0
A000728,U4214,2026-04-03T10:00:00+09:00,211.50.86.146,KR,FP_18879,0.085,35.6,1.28,15.2,False,0,0,,0
A000567,U3908,2026-04-16T15:00:00+09:00,211.32.157.255,KR,FP_69985,0.139,16.0,1.04,4.8,False,0,0,,0
A000783,U4045,2026-04-17T14:00:00+09:00,211.251.235.236,KR,FP_75515,0.071,21.1,0.8,0,False,0,0,,0
A000269,U5186,2026-04-05T15:00:00+09:00,211.215.187.88,KR,FP_99973,-0.095,25.4,1.24,7.9,False,0,0,,0
A000950,U2895,2026-04-20T13:00:00+09:00,211.252.221.55,KR,FP_89282,0.751,118.5,2.42,128.9,True,1,80,mouse_jitter=119ms|key_burst=2.42|rdp_latency=129ms|device_drift=0.75|immig_overseas,1
A000123,U7539,2026-04-27T14:00:00+09:00,211.45.223.54,KR,FP_31892,0.003,24.0,1.36,9.8,False,0,0,,0
A000170,U7711,2026-04-10T17:00:00+09:00,211.4.55.220,KR,FP_17556,0.11,9.1,1.02,0.2,False,0,0,,0
A000015,U9939,2026-04-14T12:00:00+09:00,211.102.159.204,KR,FP_88040,0.018,11.3,0.9,4.7,False,0,0,,0
A000464,U8052,2026-04-30T10:00:00+09:00,211.239.31.184,KR,FP_73141,0.046,5,1.16,0,False,0,0,,0
A000897,U0394,2026-04-08T15:00:00+09:00,211.197.75.180,KR,FP_85900,0.024,42.0,0.88,0,False,0,0,,0
A000184,U2253,2026-04-01T17:00:00+09:00,211.80.208.243,KR,FP_62581,0.001,6.4,0.96,9.0,False,0,0,,0
A000202,U0798,2026-04-08T09:00:00+09:00,211.205.224.119,KR,FP_70748,0.07,39.5,1.22,7.1,False,0,0,,0
A000791,U5867,2026-04-06T12:00:00+09:00,211.17.110.226,KR,FP_91324,0.118,24.2,0.8,3.9,False,0,0,,0
A000902,U6783,2026-04-20T14:00:00+09:00,211.70.125.196,KR,FP_54875,0.571,137.3,2.28,53.4,True,1,55,mouse_jitter=137ms|key_burst=2.28|immig_overseas,1
A000647,U7134,2026-04-14T14:00:00+09:00,211.32.104.211,KR,FP_34988,0.082,7.1,0.99,11.8,False,0,0,,0
A000506,U9135,2026-04-27T12:00:00+09:00,211.25.94.75,KR,FP_07218,0.042,17.8,1.18,0,False,0,0,,0
A000984,U0245,2026-04-28T12:00:00+09:00,203.0.149.66,OVERSEAS,FP_16609,0.012,23.1,0.89,11.2,True,1,90,ip_overseas|immig_overseas,1
A000151,U4814,2026-04-11T10:00:00+09:00,211.40.167.151,KR,FP_40174,-0.025,25.3,1.11,9.7,False,0,0,,0
A000960,U3586,2026-04-02T16:00:00+09:00,211.181.127.197,KR,FP_55387,0.513,133.1,2.59,169.5,True,1,70,mouse_jitter=133ms|key_burst=2.59|rdp_latency=170ms|immig_overseas,1
A000431,U4582,2026-04-15T11:00:00+09:00,211.67.117.51,KR,FP_94479,0.045,27.3,0.82,7.0,False,0,0,,0
A000418,U6545,2026-04-12T15:00:00+09:00,211.207.102.7,KR,FP_96591,0.018,5,0.8,2.5,False,0,0,,0
A000083,U5273,2026-04-28T12:00:00+09:00,211.122.196.119,KR,FP_53842,0.13,24.5,0.9,0,False,0,0,,0
A000120,U2249,2026-04-25T13:00:00+09:00,211.148.167.61,KR,FP_01014,-0.003,20.2,1.17,9.5,False,0,0,,0
A000321,U6485,2026-04-29T14:00:00+09:00,211.121.25.243,KR,FP_35204,0.058,18.8,1.07,1.1,False,0,0,,0
A000349,U0045,2026-04-01T10:00:00+09:00,211.56.252.76,KR,FP_11808,0.054,16.1,0.93,0,False,0,0,,0
A000293,U0568,2026-04-20T18:00:00+09:00,211.125.151.255,KR,FP_54001,0.092,12.3,1.17,7.6,False,0,0,,0
A000814,U4952,2026-04-17T17:00:00+09:00,211.195.157.210,KR,FP_98627,0.108,8.7,1.24,8.8,False,0,0,,0
A000266,U2018,2026-04-19T15:00:00+09:00,211.179.219.161,KR,FP_18328,0.051,34.4,1.0,11.8,False,0,0,,0
A000620,U3713,2026-04-10T11:00:00+09:00,211.107.66.40,KR,FP_55681,0.018,5,1.3,9.1,False,0,0,,0
A000141,U3679,2026-04-01T14:00:00+09:00,211.50.171.74,KR,FP_18036,0.158,25.3,0.8,6.6,False,0,0,,0
A000681,U4181,2026-04-06T12:00:00+09:00,211.204.45.10,KR,FP_27293,0.095,34.9,0.93,13.2,False,0,0,,0
A000598,U8987,2026-04-15T16:00:00+09:00,211.155.67.156,KR,FP_22510,0.059,13.0,0.89,8.0,False,0,0,,0
A000690,U7108,2026-04-18T09:00:00+09:00,211.2.202.59,KR,FP_01744,0.077,30.0,0.86,0,False,0,0,,0
A000417,U8365,2026-04-17T12:00:00+09:00,211.86.18.184,KR,FP_31360,-0.027,5,1.14,7.1,False,0,0,,0
A000931,U5868,2026-04-06T12:00:00+09:00,211.113.152.99,KR,FP_70179,0.648,114.4,2.11,110.8,True,1,80,mouse_jitter=114ms|key_burst=2.11|rdp_latency=111ms|device_drift=0.65|immig_overseas,1
A000795,U3394,2026-04-30T17:00:00+09:00,211.202.219.61,KR,FP_30463,0.061,29.1,1.09,9.5,False,0,0,,0
A000250,U1355,2026-04-19T09:00:00+09:00,211.112.149.16,KR,FP_36026,0.056,28.2,1.05,0,False,0,0,,0
A000550,U2377,2026-04-20T11:00:00+09:00,211.253.211.196,KR,FP_31189,0.007,6.4,1.13,10.7,False,0,0,,0
A000128,U1480,2026-04-20T18:00:00+09:00,211.196.236.21,KR,FP_58948,0.105,13.0,1.1,11.3,False,0,0,,0
A000846,U4207,2026-04-28T09:00:00+09:00,211.43.63.152,KR,FP_47653,0.08,18.7,1.29,3.9,False,0,0,,0
A000847,U4069,2026-04-10T09:00:00+09:00,211.150.227.71,KR,FP_75638,0.007,20.5,1.57,0,False,0,0,,0
A000583,U2237,2026-04-04T16:00:00+09:00,211.234.214.87,KR,FP_99660,-0.008,37.4,0.8,0,False,0,0,,0
A000953,U1262,2026-04-06T09:00:00+09:00,211.180.242.0,KR,FP_64004,0.718,120.1,2.58,86.7,True,1,80,mouse_jitter=120ms|key_burst=2.58|rdp_latency=87ms|device_drift=0.72|immig_overseas,1
A000428,U7837,2026-04-18T09:00:00+09:00,211.177.201.89,KR,FP_59926,0.127,17.7,0.8,6.9,False,0,0,,0
A000805,U3237,2026-04-08T15:00:00+09:00,211.90.127.155,KR,FP_37402,-0.066,7.9,1.12,14.5,False,0,0,,0
A000459,U9086,2026-04-06T10:00:00+09:00,211.79.230.151,KR,FP_34518,-0.003,17.2,1.04,0,False,0,0,,0
A000235,U6704,2026-04-22T16:00:00+09:00,211.71.155.123,KR,FP_33120,0.007,6.7,1.02,3.1,False,0,0,,0
A000619,U5941,2026-04-05T16:00:00+09:00,211.175.88.155,KR,FP_03770,0.049,15.0,1.21,10.6,False,0,0,,0
A000495,U0246,2026-04-30T13:00:00+09:00,211.211.113.103,KR,FP_99324,0.059,26.0,1.21,3.5,False,0,0,,0
A000669,U5297,2026-04-23T15:00:00+09:00,211.108.196.216,KR,FP_96483,0.034,17.8,0.94,4.4,False,0,0,,0
A000964,U1754,2026-04-11T18:00:00+09:00,211.49.148.246,KR,FP_90518,0.931,143.5,2.48,171.6,True,1,80,mouse_jitter=143ms|key_burst=2.48|rdp_latency=172ms|device_drift=0.93|immig_overseas,1
A000936,U7145,2026-04-17T15:00:00+09:00,211.98.128.88,KR,FP_25937,0.342,122.2,2.04,150.4,True,1,70,mouse_jitter=122ms|key_burst=2.04|rdp_latency=150ms|immig_overseas,1
A000078,U0846,2026-04-07T13:00:00+09:00,211.67.147.224,KR,FP_91522,0.038,20.2,0.8,0,False,0,0,,0
A000517,U9097,2026-04-18T09:00:00+09:00,211.106.169.181,KR,FP_08679,0.09,18.5,1.56,7.8,False,0,0,,0
A000573,U6802,2026-04-06T14:00:00+09:00,211.84.224.124,KR,FP_76283,0.072,21.2,1.16,0,False,0,0,,0
A000360,U6610,2026-04-14T09:00:00+09:00,211.0.46.155,KR,FP_66629,-0.017,14.4,0.82,6.2,False,0,0,,0
A000081,U8328,2026-04-24T11:00:00+09:00,211.35.141.212,KR,FP_44549,0.105,15.2,1.07,1.3,False,0,0,,0
A000976,U9345,2026-04-27T16:00:00+09:00,203.0.152.51,OVERSEAS,FP_08803,-0.015,25.3,1.18,0.4,True,1,90,ip_overseas|immig_overseas,1
A000419,U9161,2026-04-30T18:00:00+09:00,211.178.177.141,KR,FP_29662,0.024,15.9,1.24,2.2,False,0,0,,0
A000901,U5248,2026-04-05T15:00:00+09:00,211.228.244.34,KR,FP_14833,0.942,150.0,2.87,146.3,True,1,80,mouse_jitter=150ms|key_burst=2.87|rdp_latency=146ms|device_drift=0.94|immig_overseas,1
A000750,U6184,2026-04-11T10:00:00+09:00,211.65.31.226,KR,FP_07182,0.028,33.3,1.28,8.0,False,0,0,,0
A000455,U9521,2026-04-26T16:00:00+09:00,211.79.190.45,KR,FP_32601,0.062,23.7,0.8,0,False,0,0,,0
A000246,U4874,2026-04-30T18:00:00+09:00,211.43.68.160,KR,FP_15449,0.052,25.0,0.92,7.0,False,0,0,,0
A000709,U8517,2026-04-10T15:00:00+09:00,211.205.155.160,KR,FP_45110,0.09,20.4,0.8,3.0,False,0,0,,0
A000118,U6948,2026-04-16T18:00:00+09:00,211.226.212.139,KR,FP_28256,0.051,15.1,0.85,6.7,False,0,0,,0
A000766,U8343,2026-04-12T16:00:00+09:00,211.237.91.164,KR,FP_93388,-0.004,31.0,0.95,0,False,0,0,,0
A000322,U4594,2026-04-27T16:00:00+09:00,211.50.116.68,KR,FP_39385,0.103,18.3,1.07,1.5,False,0,0,,0
A000466,U3785,2026-04-18T15:00:00+09:00,211.97.98.127,KR,FP_74715,0.028,15.6,1.0,0,False,0,0,,0
A000236,U9797,2026-04-16T18:00:00+09:00,211.205.214.18,KR,FP_47125,0.023,5,0.8,0,False,0,0,,0
A000370,U2637,2026-04-10T13:00:00+09:00,211.74.31.151,KR,FP_26739,0.05,17.4,1.04,2.9,False,0,0,,0
A000786,U1094,2026-04-23T12:00:00+09:00,211.252.210.62,KR,FP_48331,0.071,22.2,1.02,0.6,False,0,0,,0
A000818,U6698,2026-04-15T18:00:00+09:00,211.55.85.40,KR,FP_38421,0.072,22.6,1.05,5.5,False,0,0,,0
A000248,U2839,2026-04-18T11:00:00+09:00,211.250.147.71,KR,FP_24524,0.028,30.1,1.18,6.6,False,0,0,,0
A000336,U5429,2026-04-12T13:00:00+09:00,211.150.237.60,KR,FP_61675,0.117,24.7,0.8,1.6,False,0,0,,0
A000249,U0158,2026-04-16T11:00:00+09:00,211.99.196.253,KR,FP_53627,0.029,10.5,1.12,0.1,False,0,0,,0
A000932,U9493,2026-04-28T10:00:00+09:00,211.56.235.62,KR,FP_14035,0.921,147.1,2.38,191.9,True,1,80,mouse_jitter=147ms|key_burst=2.38|rdp_latency=192ms|device_drift=0.92|immig_overseas,1
A000300,U5302,2026-04-02T09:00:00+09:00,211.75.72.56,KR,FP_68983,0.131,5,0.8,13.5,False,0,0,,0
A000589,U6642,2026-04-06T14:00:00+09:00,211.237.0.36,KR,FP_50447,0.085,14.4,1.21,6.1,False,0,0,,0
A000856,U6207,2026-04-19T13:00:00+09:00,211.27.189.127,KR,FP_88896,-0.011,10.1,1.24,18.4,False,0,0,,0
A000199,U5698,2026-04-04T11:00:00+09:00,211.201.65.114,KR,FP_00456,0.055,5,0.8,6.8,False,0,0,,0
A000275,U0481,2026-04-11T15:00:00+09:00,211.139.32.134,KR,FP_93366,0.119,17.8,0.8,5.1,False,0,0,,0
