apply_id,user_hash,apply_ts,ip,ip_country,device_fp,device_drift,mouse_jitter_ms,key_burst_ratio,rdp_latency_ms,immig_overseas,prev_in_defaulter,separation_voluntary,device_changed,tz_changed,apply_count_6m,loss_retroactive_days,training_ip_overseas,region_surge_pct,label,risk_score,reasons,pred_p25
A000718,U8216,2026-04-27T09:00:00+09:00,211.203.39.117,KR,FP_18099,0.035,20.0,0.97,7.1,False,False,False,False,False,0,2,False,1.1529498383848056,0,0,,0
A000031,U5422,2026-04-18T16:00:00+09:00,211.212.31.105,KR,FP_55070,0.1,6.8,1.22,5.9,False,False,False,False,False,1,-1,False,-0.6603206908298241,0,0,,0
A000173,U3330,2026-04-26T11:00:00+09:00,211.167.200.33,KR,FP_40655,0.106,14.9,0.8,6.0,False,False,False,False,False,0,-1,False,-2.83869641994323,0,0,,0
A000728,U5238,2026-04-12T16:00:00+09:00,211.77.236.255,KR,FP_27609,0.02,18.8,0.84,8.2,False,False,False,False,False,0,-1,False,14.391563927097552,0,0,,0
A000170,U9847,2026-04-20T18:00:00+09:00,211.145.13.154,KR,FP_26929,-0.009,18.7,1.0,0.8,False,False,False,False,False,0,-3,False,0.7984838393037283,0,0,,0
A000749,U6492,2026-04-26T11:00:00+09:00,211.80.80.166,KR,FP_67695,0.074,34.5,0.97,7.1,False,False,False,False,False,1,-1,False,-16.882465861855135,0,0,,0
A000712,U2601,2026-04-14T16:00:00+09:00,211.171.172.51,KR,FP_24526,0.087,15.6,0.87,5.7,False,True,False,False,False,0,0,False,-1.352346848058372,0,20,L5E:체불사업장이직,0
A000211,U0121,2026-04-17T14:00:00+09:00,211.144.152.55,KR,FP_63143,0.004,47.5,1.23,0,False,False,False,False,False,0,-2,False,-15.367974643971205,0,0,,0
A000407,U9307,2026-04-17T15:00:00+09:00,211.136.10.240,KR,FP_77069,0.074,28.6,1.02,1.0,False,False,False,False,False,0,0,False,-3.774389856501204,0,0,,0
A000448,U2015,2026-04-28T12:00:00+09:00,211.224.212.3,KR,FP_32155,0.079,10.2,0.97,8.0,False,False,False,False,False,0,-2,False,9.699442542416458,0,0,,0
A000722,U0653,2026-04-04T16:00:00+09:00,211.235.187.25,KR,FP_78556,0.035,13.0,0.91,8.6,False,False,False,False,False,0,-3,False,-7.940973297122045,0,0,,0
A000086,U5518,2026-04-29T18:00:00+09:00,211.67.192.78,KR,FP_21267,0.082,33.9,0.8,0,False,False,True,False,False,0,0,False,-12.83434760206169,0,0,,0
A000503,U7714,2026-04-27T13:00:00+09:00,211.82.87.9,KR,FP_79560,-0.002,26.7,1.1,0.1,False,False,False,False,False,0,-1,False,-2.1508699868077032,0,0,,0
A000725,U0367,2026-04-06T13:00:00+09:00,211.40.221.59,KR,FP_25120,-0.002,5,0.8,0.3,False,False,False,True,False,0,-2,False,-8.265726134023554,0,18,L5D:device_변경,0
A000886,U3367,2026-04-12T11:00:00+09:00,211.39.193.86,KR,FP_52954,0.062,28.4,0.87,7.1,False,False,False,False,False,0,-3,False,-5.001372270032269,0,0,,0
A000458,U9857,2026-04-28T15:00:00+09:00,211.56.61.189,KR,FP_74943,0.035,31.8,1.13,7.9,False,False,False,True,False,0,3,False,-2.670630383870763,0,18,L5D:device_변경,0
A000157,U5004,2026-04-04T11:00:00+09:00,211.191.72.198,KR,FP_54820,0.069,9.2,0.85,0,False,False,False,False,False,0,-2,False,5.369295988423763,0,0,,0
A000198,U8850,2026-04-09T13:00:00+09:00,211.152.121.49,KR,FP_06506,0.001,27.9,0.93,5.1,False,True,True,False,False,0,0,False,0.7100870472410953,0,35,L5E:체불사업장_자의퇴직위장,0
A000143,U9759,2026-04-13T14:00:00+09:00,211.15.139.230,KR,FP_64305,0.081,21.7,1.25,2.7,False,False,False,False,False,0,-2,False,4.520734332254869,0,0,,0
A000114,U6724,2026-04-17T18:00:00+09:00,211.241.31.70,KR,FP_67985,0.062,28.6,0.87,0,False,False,False,False,False,0,-1,False,-9.032447636834132,0,0,,0
A000078,U2816,2026-04-26T18:00:00+09:00,211.235.185.45,KR,FP_57241,0.071,13.8,0.8,1.8,False,False,False,False,False,0,-2,False,12.563456829596973,0,0,,0
A000201,U6343,2026-04-27T17:00:00+09:00,211.214.243.120,KR,FP_62425,0.016,17.0,1.19,5.8,False,False,False,False,False,2,-2,False,-2.1116660017515008,0,0,,0
A000149,U9239,2026-04-07T18:00:00+09:00,211.92.13.236,KR,FP_92848,0.004,24.5,1.35,5.9,False,False,False,False,False,0,-1,False,-3.302841746014436,0,0,,0
A000346,U1280,2026-04-22T17:00:00+09:00,211.159.27.175,KR,FP_70128,0.06,8.9,0.8,4.6,False,False,False,False,False,0,-1,False,7.635201966889724,0,0,,0
A000478,U7241,2026-04-02T13:00:00+09:00,211.221.33.52,KR,FP_88810,0.065,21.1,1.12,0.9,False,False,False,False,False,0,1,False,9.820696704689095,0,0,,0
A000292,U2208,2026-04-09T09:00:00+09:00,211.248.224.150,KR,FP_71138,0.039,13.9,1.07,9.3,False,False,False,False,False,1,1,False,6.572566895638568,0,0,,0
A000376,U3910,2026-04-18T10:00:00+09:00,211.244.107.115,KR,FP_42004,0.026,26.3,0.93,1.4,False,False,False,False,False,0,-3,False,-12.105511939746414,0,0,,0
A000312,U3315,2026-04-28T11:00:00+09:00,211.158.69.220,KR,FP_19026,0.014,9.3,1.04,6.6,False,False,False,False,False,1,-2,False,-2.4440127394896836,0,0,,0
A000926,U3758,2026-04-30T18:00:00+09:00,211.142.0.218,KR,FP_91276,0.663,146.7,2.23,110.2,True,True,True,True,True,1,-11,True,6.565835362622642,1,100,mouse_jitter=147ms|key_burst=2.23|rdp_latency=110ms|device_drift=0.66|L5E:체불사업장_자의퇴직위장|L5D:device+tz_변경|L5F:상실지연_11일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000904,U5854,2026-04-22T18:00:00+09:00,211.44.20.84,KR,FP_40602,0.81,78.9,1.93,162.5,True,False,False,True,False,3,-25,False,5.2185240207300065,1,100,mouse_jitter=79ms|key_burst=1.93|rdp_latency=162ms|device_drift=0.81|L5D:device_변경|L5D:반복신청_3회|L5F:상실소급_25일|L5B:immig_overseas,1
A000979,U8599,2026-04-05T14:00:00+09:00,123.45.0.109,OVERSEAS,FP_19678,0.073,12.0,0.89,14.3,True,False,False,False,False,0,0,True,1.9981364251286269,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000750,U6076,2026-04-05T13:00:00+09:00,211.170.181.161,KR,FP_58945,0.027,32.0,1.0,4.5,False,False,True,False,False,0,-2,False,16.85960634488452,0,0,,0
A000274,U9520,2026-04-04T14:00:00+09:00,211.185.132.95,KR,FP_71902,0.047,27.9,1.18,3.8,False,False,False,False,False,0,-1,False,4.936947887087552,0,0,,0
A000370,U4598,2026-04-05T10:00:00+09:00,211.238.234.214,KR,FP_22440,0.052,13.0,0.97,7.8,False,False,False,False,False,0,1,False,2.606832809314061,0,0,,0
A000259,U4334,2026-04-06T14:00:00+09:00,211.232.35.117,KR,FP_49573,0.117,16.4,1.06,7.9,False,False,False,False,False,0,0,False,18.93362784468155,0,0,,0
A000332,U5461,2026-04-15T09:00:00+09:00,211.52.159.11,KR,FP_75702,0.054,5.7,1.03,8.2,False,False,False,False,False,0,-1,False,4.7276833824332325,0,0,,0
A000662,U4847,2026-04-11T18:00:00+09:00,211.202.19.140,KR,FP_47409,0.046,27.5,0.8,0,False,True,False,False,False,1,3,False,4.822926165747212,0,20,L5E:체불사업장이직,0
A000937,U9620,2026-04-11T10:00:00+09:00,211.202.113.72,KR,FP_13393,0.852,109.2,2.16,137.1,True,False,True,True,True,3,-29,False,3.1445123097002092,1,100,mouse_jitter=109ms|key_burst=2.16|rdp_latency=137ms|device_drift=0.85|L5D:device+tz_변경|L5D:반복신청_3회|L5F:상실소급_29일|L5B:immig_overseas,1
A000744,U7473,2026-04-06T09:00:00+09:00,211.136.142.46,KR,FP_97401,0.085,37.5,1.4,9.2,False,False,True,False,False,0,1,False,-4.502157700373142,0,0,,0
A000126,U0743,2026-04-14T14:00:00+09:00,211.32.30.35,KR,FP_61876,0.1,22.0,1.04,0,False,False,False,False,False,2,0,False,-21.160698650501462,0,0,,0
A000644,U2481,2026-04-12T18:00:00+09:00,211.173.235.71,KR,FP_36483,0.066,5.7,1.07,4.1,False,False,False,False,False,0,-2,False,-20.33927294873996,0,0,,0
A000317,U7202,2026-04-13T13:00:00+09:00,211.146.236.85,KR,FP_55373,0.042,13.8,1.43,1.0,False,False,False,False,False,0,-2,False,-20.11193258706125,0,0,,0
A000686,U0807,2026-04-17T12:00:00+09:00,211.185.101.80,KR,FP_70216,-0.013,29.7,0.97,7.9,False,False,False,False,False,0,-3,False,1.9600964631691413,0,0,,0
A000526,U5334,2026-04-22T16:00:00+09:00,211.119.248.204,KR,FP_96890,0.034,17.3,0.8,10.1,False,False,False,False,False,1,2,False,-10.24621807916321,0,0,,0
A000845,U3396,2026-04-15T11:00:00+09:00,211.59.133.116,KR,FP_31361,0.044,34.2,1.11,12.1,False,False,False,True,False,0,-2,False,2.175950992917932,0,18,L5D:device_변경,0
A000377,U8731,2026-04-29T13:00:00+09:00,211.231.188.33,KR,FP_24688,0.061,28.6,0.86,14.4,False,False,False,False,False,0,2,False,10.312561568857868,0,0,,0
A000172,U0226,2026-04-09T12:00:00+09:00,211.20.30.203,KR,FP_66403,0.032,35.4,1.02,0,False,False,False,False,False,0,-3,False,-4.398745903147321,0,0,,0
A000358,U1486,2026-04-12T17:00:00+09:00,211.174.41.235,KR,FP_99675,0.057,5.6,1.03,6.3,False,False,False,False,False,1,2,False,-4.328197481008141,0,0,,0
A000567,U0845,2026-04-21T12:00:00+09:00,211.107.59.0,KR,FP_85020,0.032,12.2,1.22,3.6,False,False,False,False,False,0,1,False,3.0552155251352984,0,0,,0
A000890,U4723,2026-04-18T16:00:00+09:00,211.216.85.120,KR,FP_02253,0.062,13.8,0.98,3.2,False,False,False,False,False,0,0,False,-9.059391054136054,0,0,,0
A000049,U8432,2026-04-27T09:00:00+09:00,211.236.211.27,KR,FP_24587,0.041,6.1,0.97,0,False,False,False,False,False,0,2,False,0.10227777787681314,0,0,,0
A000985,U8459,2026-04-02T17:00:00+09:00,172.217.52.126,OVERSEAS,FP_58689,0.168,30.5,1.17,6.6,True,False,True,False,False,0,0,True,-3.520382992538791,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000395,U8413,2026-04-19T09:00:00+09:00,211.240.60.129,KR,FP_05673,0.106,33.6,1.12,5.2,False,False,False,False,False,0,-1,False,-17.456898250372404,0,0,,0
A000650,U5422,2026-04-01T12:00:00+09:00,211.148.128.199,KR,FP_92180,-0.014,35.8,1.09,8.5,False,False,False,False,False,0,-1,False,-2.7530331621383124,0,0,,0
A000354,U4827,2026-04-15T10:00:00+09:00,211.232.141.218,KR,FP_90731,0.12,10.2,0.95,7.7,False,False,False,False,False,0,-3,False,-0.9471908730091928,0,0,,0
A000440,U8825,2026-04-07T10:00:00+09:00,211.154.237.75,KR,FP_62127,0.028,22.3,1.27,0.3,False,False,False,True,False,0,-2,False,3.907653421835975,0,18,L5D:device_변경,0
A000982,U6756,2026-04-08T11:00:00+09:00,8.8.185.207,OVERSEAS,FP_44878,-0.002,42.4,1.22,13.6,True,False,True,False,False,1,-3,True,0.009811377883758231,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000350,U4332,2026-04-25T10:00:00+09:00,211.26.85.237,KR,FP_52265,-0.006,21.7,1.43,1.4,False,False,False,False,False,0,1,False,1.059537675004102,0,0,,0
A000490,U8501,2026-04-12T12:00:00+09:00,211.21.238.172,KR,FP_55851,-0.001,23.2,0.84,9.3,False,False,True,False,False,0,-3,False,-2.625537947494635,0,0,,0
A000693,U3863,2026-04-11T16:00:00+09:00,211.247.41.53,KR,FP_55798,0.054,17.0,0.82,5.1,False,False,False,False,False,2,-3,False,-5.941672953858255,0,0,,0
A000661,U8762,2026-04-15T15:00:00+09:00,211.133.83.195,KR,FP_61255,0.033,19.4,0.8,5.6,False,False,False,False,False,0,1,False,1.2891700146734555,0,0,,0
A000541,U0574,2026-04-03T10:00:00+09:00,211.152.186.87,KR,FP_55451,0.013,34.5,0.96,5.0,False,False,False,False,False,0,-2,False,3.0744346775160025,0,0,,0
A000208,U2030,2026-04-22T09:00:00+09:00,211.123.190.250,KR,FP_77863,-0.07,28.4,0.8,6.0,False,False,False,False,False,1,-3,False,-2.1608072219938514,0,0,,0
A000692,U0966,2026-04-25T16:00:00+09:00,211.129.210.159,KR,FP_97061,0.035,24.9,0.89,10.8,False,False,True,False,False,0,3,False,-11.74145047058978,0,0,,0
A000630,U7936,2026-04-04T13:00:00+09:00,211.10.75.210,KR,FP_28870,0.035,15.3,0.85,5.1,False,False,False,False,False,0,-2,False,8.555327893357324,0,0,,0
A000815,U5955,2026-04-29T16:00:00+09:00,211.209.191.157,KR,FP_27986,0.081,11.2,1.14,0,False,False,False,False,False,0,-2,False,-2.917405303761493,0,0,,0
A000150,U3966,2026-04-09T11:00:00+09:00,211.216.193.37,KR,FP_58861,0.107,19.3,0.81,8.5,False,False,False,False,False,0,-1,False,-5.473454558883919,0,0,,0
A000077,U5803,2026-04-03T15:00:00+09:00,211.21.223.9,KR,FP_60261,0.05,37.5,0.81,0,False,False,False,False,False,0,-1,False,-5.981359247121436,0,0,,0
A000690,U7920,2026-04-10T17:00:00+09:00,211.125.195.8,KR,FP_65148,0.033,5,1.03,0,False,False,False,True,False,0,0,False,-8.799539234009607,0,18,L5D:device_변경,0
A000168,U1691,2026-04-11T14:00:00+09:00,211.153.70.195,KR,FP_98718,0.1,9.8,0.97,3.3,False,False,False,False,False,0,-2,False,-3.972222889674988,0,0,,0
A000269,U7255,2026-04-13T18:00:00+09:00,211.247.124.173,KR,FP_60143,0.013,11.1,0.8,8.7,False,False,False,False,False,0,2,False,-8.743584495864807,0,0,,0
A000418,U4187,2026-04-10T10:00:00+09:00,211.120.152.107,KR,FP_21002,0.111,12.9,1.25,0,False,False,True,False,False,1,0,False,-10.151679323931571,0,0,,0
A000812,U7806,2026-04-30T18:00:00+09:00,211.197.144.198,KR,FP_58940,0.081,16.1,0.85,5.2,False,False,False,False,False,1,0,False,-9.203040334066339,0,0,,0
A000456,U2131,2026-04-16T12:00:00+09:00,211.228.39.189,KR,FP_88713,-0.016,17.8,0.8,4.4,False,False,False,False,False,0,0,False,-1.1905761557026138,0,0,,0
A000279,U5137,2026-04-11T13:00:00+09:00,211.136.202.138,KR,FP_58314,0.072,24.6,0.8,4.9,False,False,False,False,False,0,-2,False,-12.130884296974106,0,0,,0
A000013,U4093,2026-04-28T10:00:00+09:00,211.226.50.25,KR,FP_85478,0.069,39.0,1.0,16.2,False,False,False,False,False,0,0,False,-4.421479654135467,0,0,,0
A000454,U7353,2026-04-10T18:00:00+09:00,211.2.232.173,KR,FP_30946,0.101,5,0.8,0.8,False,False,False,False,False,0,-1,False,-9.160902656042849,0,0,,0
A000950,U9264,2026-04-23T18:00:00+09:00,211.34.134.11,KR,FP_52073,0.273,146.7,2.29,87.3,True,True,True,True,True,3,-25,False,-14.485926722870296,1,100,mouse_jitter=147ms|key_burst=2.29|rdp_latency=87ms|L5E:체불사업장_자의퇴직위장|L5D:device+tz_변경|L5D:반복신청_3회|L5F:상실소급_25일|L5B:immig_overseas,1
A000609,U7929,2026-04-20T18:00:00+09:00,211.2.81.130,KR,FP_15938,0.026,20.9,1.05,10.9,False,False,False,False,False,0,-1,False,1.7272675967307505,0,0,,0
A000591,U6123,2026-04-03T15:00:00+09:00,211.230.134.21,KR,FP_81346,-0.052,23.4,0.99,7.0,False,False,False,False,False,0,1,False,-15.010326167149179,0,0,,0
A000177,U6820,2026-04-30T14:00:00+09:00,211.138.39.190,KR,FP_15651,0.071,5,0.99,8.9,False,False,False,False,False,0,-1,False,16.312103722890676,0,0,,0
A000859,U8215,2026-04-18T09:00:00+09:00,211.53.2.130,KR,FP_72149,0.062,16.9,0.9,6.1,False,False,True,False,False,0,1,False,15.56202884019352,0,0,,0
A000200,U7304,2026-04-02T13:00:00+09:00,211.225.238.134,KR,FP_29655,0.084,9.0,1.18,11.3,False,False,False,False,False,0,3,False,-10.735271852809195,0,0,,0
A000130,U5225,2026-04-19T18:00:00+09:00,211.164.121.154,KR,FP_18778,0.11,18.9,0.86,7.1,False,False,False,False,False,0,2,False,-10.497043238788205,0,0,,0
A000572,U2337,2026-04-21T18:00:00+09:00,211.6.4.54,KR,FP_71090,0.046,10.9,0.96,1.8,False,False,False,False,False,0,-1,False,-7.410557448347296,0,0,,0
A000506,U2751,2026-04-24T11:00:00+09:00,211.22.212.55,KR,FP_42880,0.019,32.6,0.8,0,False,False,False,False,False,0,-1,False,4.682905454711269,0,0,,0
A000492,U4497,2026-04-07T18:00:00+09:00,211.70.133.4,KR,FP_39253,0.041,29.0,1.48,4.8,False,False,False,True,False,0,3,False,19.10641898663767,0,18,L5D:device_변경,0
A000945,U0898,2026-04-14T18:00:00+09:00,211.11.242.79,KR,FP_52166,0.335,85.6,1.88,70.2,True,False,False,False,False,4,-9,False,10.421214686485564,1,92,mouse_jitter=86ms|key_burst=1.88|rdp_latency=70ms|L5D:반복신청_4회|L5F:상실지연_9일|L5B:immig_overseas,1
A000881,U0673,2026-04-28T10:00:00+09:00,211.142.55.137,KR,FP_16702,-0.11,24.8,0.8,3.7,False,False,False,True,False,0,1,False,-6.243511701382273,0,18,L5D:device_변경,0
A000820,U4608,2026-04-23T12:00:00+09:00,211.58.75.227,KR,FP_12724,0.051,14.6,0.86,8.3,False,False,True,False,False,1,0,False,-5.455391178525582,0,0,,0
A000678,U1796,2026-04-23T10:00:00+09:00,211.227.221.252,KR,FP_34480,0.073,22.8,0.95,12.3,False,False,False,False,False,0,-3,False,-5.540285930945535,0,0,,0
A000938,U8273,2026-04-16T14:00:00+09:00,211.199.48.236,KR,FP_65626,0.468,131.6,2.56,154.2,True,True,False,True,True,2,-8,True,4.670677310779455,1,100,mouse_jitter=132ms|key_burst=2.56|rdp_latency=154ms|L5E:체불사업장이직|L5D:device+tz_변경|L5F:상실지연_8일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000015,U5139,2026-04-02T09:00:00+09:00,211.244.80.29,KR,FP_66563,0.02,25.6,1.06,0,False,False,True,False,False,0,1,False,-8.432428739675053,0,0,,0
A000549,U5008,2026-04-14T14:00:00+09:00,211.46.40.39,KR,FP_95677,0.034,20.3,1.09,3.1,False,False,False,False,False,0,0,False,-1.9161323395171281,0,0,,0
A000006,U1490,2026-04-25T09:00:00+09:00,211.56.78.81,KR,FP_89193,0.034,21.7,0.8,16.3,False,False,False,False,False,0,2,False,15.632981014687694,0,0,,0
A000061,U7895,2026-04-26T13:00:00+09:00,211.173.58.239,KR,FP_09870,0.016,36.5,1.4,10.1,False,False,False,False,False,0,3,False,-12.358306196078983,0,0,,0
A000397,U8801,2026-04-01T10:00:00+09:00,211.109.243.187,KR,FP_91506,0.088,10.9,0.89,8.0,False,False,False,False,False,0,-3,False,-1.6572494576706847,0,0,,0
A000654,U6994,2026-04-18T11:00:00+09:00,211.59.224.60,KR,FP_80695,0.098,19.0,1.07,10.0,False,False,False,False,False,0,2,False,0.2931200361396266,0,0,,0
A000855,U4380,2026-04-01T13:00:00+09:00,211.96.120.229,KR,FP_00256,0.017,23.0,1.0,0,False,False,False,False,False,0,2,False,-7.628935338958536,0,0,,0
A000546,U9648,2026-04-27T16:00:00+09:00,211.48.178.144,KR,FP_72292,0.047,24.5,1.17,6.3,False,False,False,False,False,0,3,False,-13.172798716600084,0,0,,0
A000257,U7890,2026-04-22T16:00:00+09:00,211.245.107.82,KR,FP_84838,-0.024,21.1,0.96,11.3,False,False,False,True,False,0,-3,False,3.4957031901753495,0,18,L5D:device_변경,0
A000515,U9752,2026-04-18T11:00:00+09:00,211.89.131.194,KR,FP_60772,-0.063,17.2,1.15,0,False,False,False,False,False,1,-3,False,-4.35805572105115,0,0,,0
A000769,U1554,2026-04-23T15:00:00+09:00,211.144.53.127,KR,FP_29652,0.07,19.9,1.32,2.5,False,False,False,False,False,2,-1,False,14.939773628668792,0,0,,0
A000094,U0727,2026-04-12T17:00:00+09:00,211.173.89.237,KR,FP_91147,0.019,20.9,1.21,10.9,False,False,True,False,False,0,-3,False,-3.4513877831211257,0,0,,0
A000953,U6880,2026-04-06T18:00:00+09:00,211.174.251.224,KR,FP_30654,0.734,94.4,2.51,70.7,True,False,True,True,False,2,-10,False,18.47212910911915,1,100,mouse_jitter=94ms|key_burst=2.51|rdp_latency=71ms|device_drift=0.73|L5D:device_변경|L5F:상실지연_10일|L5B:immig_overseas,1
A000287,U0520,2026-04-11T10:00:00+09:00,211.74.28.136,KR,FP_51436,0.05,30.2,1.1,8.4,False,False,False,False,False,0,-2,False,17.942737953124823,0,0,,0
A000181,U6462,2026-04-03T18:00:00+09:00,211.31.222.66,KR,FP_31035,0.021,14.9,1.38,9.5,False,False,False,False,False,0,-2,False,-4.477658402850704,0,0,,0
A000793,U2364,2026-04-25T17:00:00+09:00,211.161.3.27,KR,FP_93339,-0.035,20.4,0.8,5.3,False,False,False,False,False,0,1,False,-3.7924178659815215,0,0,,0
A000106,U6654,2026-04-10T16:00:00+09:00,211.37.30.80,KR,FP_57620,0.002,25.7,0.94,7.3,False,False,False,False,False,0,0,False,6.5527213164611915,0,0,,0
A000895,U2292,2026-04-21T13:00:00+09:00,211.202.125.72,KR,FP_02147,0.13,37.5,0.8,4.9,False,False,False,False,False,0,-3,False,10.093432582757169,0,0,,0
A000399,U9076,2026-04-14T13:00:00+09:00,211.219.96.35,KR,FP_62348,0.042,28.9,0.93,12.5,False,False,False,False,False,0,-3,False,1.2017849379099872,0,0,,0
A000068,U3630,2026-04-20T09:00:00+09:00,211.154.234.15,KR,FP_07973,0.147,19.8,0.91,6.1,False,False,False,False,False,0,-2,False,7.346713338464687,0,0,,0
A000627,U3910,2026-04-06T14:00:00+09:00,211.35.85.95,KR,FP_43537,-0.048,24.5,0.93,10.7,False,False,False,False,False,0,2,False,0.9068413872045898,0,0,,0
A000323,U9748,2026-04-19T17:00:00+09:00,211.90.233.184,KR,FP_04698,-0.011,27.0,1.09,1.7,False,False,False,False,False,0,-2,False,7.174790059393498,0,0,,0
A000137,U8585,2026-04-02T10:00:00+09:00,211.24.3.211,KR,FP_18022,0.042,24.0,0.88,4.8,False,False,False,False,False,0,1,False,-1.3064703265989994,0,0,,0
A000866,U6360,2026-04-26T17:00:00+09:00,211.24.129.60,KR,FP_91517,0.019,19.4,0.8,7.9,False,False,False,False,False,0,3,False,10.161599580077219,0,0,,0
A000732,U6619,2026-04-16T16:00:00+09:00,211.146.230.80,KR,FP_23282,0.047,20.5,1.16,0,False,False,False,False,False,0,0,False,10.143210479988856,0,0,,0
A000794,U2939,2026-04-27T11:00:00+09:00,211.15.253.61,KR,FP_43489,0.152,32.8,0.8,0,False,False,False,False,False,0,-1,False,3.5291122709931337,0,0,,0
A000672,U8673,2026-04-30T15:00:00+09:00,211.216.181.65,KR,FP_52733,0.038,13.0,0.95,9.4,False,False,False,False,False,0,2,False,15.727159056581971,0,0,,0
A000804,U0078,2026-04-29T12:00:00+09:00,211.169.90.199,KR,FP_29934,-0.016,33.8,1.11,5.8,False,False,False,False,False,0,1,False,-5.338570858875878,0,0,,0
A000438,U4249,2026-04-28T10:00:00+09:00,211.222.9.2,KR,FP_51765,0.073,24.1,0.8,6.1,False,False,False,False,False,0,1,False,5.35081115744239,0,0,,0
A000462,U1971,2026-04-22T17:00:00+09:00,211.92.9.140,KR,FP_26976,0.052,35.6,1.16,1.5,False,False,False,False,False,0,3,False,8.339266393177526,0,0,,0
A000185,U9603,2026-04-09T10:00:00+09:00,211.11.33.101,KR,FP_84671,0.042,15.1,1.04,12.8,False,False,True,False,False,0,1,False,-10.562466628291357,0,0,,0
A000301,U7906,2026-04-06T16:00:00+09:00,211.48.153.19,KR,FP_95787,-0.03,23.5,0.82,7.1,False,False,False,False,False,1,-3,False,-22.177313412618986,0,0,,0
A000155,U7366,2026-04-19T15:00:00+09:00,211.199.2.109,KR,FP_26973,-0.053,17.2,1.31,6.9,False,False,False,False,False,0,-3,False,-12.579516668666479,0,0,,0
A000179,U4017,2026-04-05T09:00:00+09:00,211.209.12.119,KR,FP_70982,0.001,9.1,1.31,13.8,False,True,False,False,False,0,-3,False,-17.124328579800505,0,20,L5E:체불사업장이직,0
A000121,U7008,2026-04-17T14:00:00+09:00,211.44.205.48,KR,FP_24220,-0.034,31.3,0.97,5.5,False,False,False,False,False,0,1,False,-0.45939165403830007,0,0,,0
A000929,U9514,2026-04-23T11:00:00+09:00,211.27.92.118,KR,FP_16572,0.765,97.8,2.21,120.5,True,True,True,False,True,3,-23,False,-9.73625305905006,1,100,mouse_jitter=98ms|key_burst=2.21|rdp_latency=120ms|device_drift=0.76|L5E:체불사업장_자의퇴직위장|L5D:tz_변경|L5D:반복신청_3회|L5F:상실소급_23일|L5B:immig_overseas,1
A000164,U5363,2026-04-19T09:00:00+09:00,211.47.234.183,KR,FP_08301,0.064,10.3,1.37,3.1,False,False,False,False,False,0,-2,False,-10.544929590114476,0,0,,0
A000714,U6566,2026-04-19T09:00:00+09:00,211.83.85.153,KR,FP_78231,0.167,14.8,1.17,17.7,False,False,True,False,False,2,-3,False,-6.20018383272315,0,0,,0
A000009,U9296,2026-04-03T10:00:00+09:00,211.248.35.64,KR,FP_16829,0.066,7.0,0.8,8.1,False,False,False,False,False,0,2,False,10.54746422430895,0,0,,0
A000054,U7214,2026-04-04T17:00:00+09:00,211.233.7.73,KR,FP_53737,0.141,5,1.31,9.0,False,False,False,False,False,0,-1,False,11.876239439866794,0,0,,0
A000234,U4068,2026-04-09T15:00:00+09:00,211.175.150.231,KR,FP_17482,0.094,30.4,1.18,1.1,False,False,False,False,False,0,1,False,-4.504637213600171,0,0,,0
A000355,U2916,2026-04-15T10:00:00+09:00,211.251.102.201,KR,FP_23389,0.141,17.1,0.92,0,False,False,True,False,False,0,-3,False,-2.682870290628217,0,0,,0
A000622,U5109,2026-04-23T16:00:00+09:00,211.78.54.66,KR,FP_28677,0.093,15.1,0.8,7.0,False,False,False,False,False,0,2,False,-7.096018529380808,0,0,,0
A000618,U0171,2026-04-05T10:00:00+09:00,211.165.223.115,KR,FP_22308,0.118,28.4,1.14,0,False,False,True,False,False,0,3,False,3.0224916553744774,0,0,,0
A000342,U6460,2026-04-21T14:00:00+09:00,211.195.207.195,KR,FP_57042,-0.021,15.9,0.87,5.5,False,False,False,False,False,0,3,False,-2.5851196305119304,0,0,,0
A000647,U2183,2026-04-21T18:00:00+09:00,211.102.100.129,KR,FP_64370,0.084,12.4,1.06,5.9,False,False,False,False,False,0,2,False,5.669707384921364,0,0,,0
A000406,U5655,2026-04-12T15:00:00+09:00,211.179.28.125,KR,FP_32456,0.054,28.6,1.26,8.9,False,False,True,False,False,0,-3,False,-19.35348108905972,0,0,,0
A000111,U5457,2026-04-26T16:00:00+09:00,211.233.76.71,KR,FP_42988,0.054,28.0,0.93,0,False,False,False,False,False,0,0,False,8.625572872141788,0,0,,0
A000055,U6227,2026-04-11T16:00:00+09:00,211.18.35.120,KR,FP_82728,-0.029,16.7,0.85,5.3,False,False,False,False,False,0,-2,False,4.30916911647248,0,0,,0
A000897,U5431,2026-04-07T13:00:00+09:00,211.84.5.51,KR,FP_19129,0.035,19.5,0.8,10.6,False,False,False,False,False,0,1,False,4.3860612968666,0,0,,0
A000344,U6949,2026-04-18T16:00:00+09:00,211.196.181.115,KR,FP_24353,0.045,20.6,0.8,5.1,False,False,False,False,False,0,-3,False,12.837976550999366,0,0,,0
